,name,bandwidth,avg-time,time,max-time,array-size,ntimes,block-size,dtype,compiler,compiler-flags,axis,vector-size,explicit-vectorization,unroll-factor,launch-bounds,index-type,streaming-stores,streaming-loads,print-code,verify,sbench-version,benchmark-name
3304,copy,783689.1,0.001425,0.00137,0.001479,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3305,scale,783103.8,0.00142,0.001371,0.001481,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3306,add,803711.8,0.002065,0.002004,0.002141,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3307,triad,805770.5,0.002058,0.001999,0.002132,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3308,copy,783689.1,0.001425,0.00137,0.00148,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3309,scale,783103.8,0.001419,0.001371,0.001481,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3310,add,805770.5,0.002058,0.001999,0.002131,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3311,triad,805357.9,0.002062,0.002,0.002137,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3312,copy,327680.0,0.003277,0.003277,0.003278,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3313,scale,327680.0,0.003277,0.003277,0.003277,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3314,add,491366.5,0.003278,0.003278,0.003279,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3315,triad,491366.5,0.003278,0.003278,0.00328,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3316,copy,327680.0,0.003277,0.003277,0.003278,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3317,scale,327680.0,0.003277,0.003277,0.003278,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3318,add,491366.5,0.003278,0.003278,0.003279,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3319,triad,491366.5,0.003279,0.003278,0.003283,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3320,copy,327680.0,0.003277,0.003277,0.003277,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3321,scale,327680.0,0.003277,0.003277,0.003278,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3322,add,491366.5,0.003278,0.003278,0.003279,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3323,triad,491366.5,0.003278,0.003278,0.003279,134217728,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3324,copy,585479.8,0.001835,0.001834,0.001836,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3325,scale,585469.6,0.001835,0.001834,0.001836,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3326,add,824365.7,0.001955,0.001954,0.001956,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3327,triad,824784.5,0.001954,0.001953,0.001955,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3328,copy,654541.8,0.001642,0.00164,0.001642,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3329,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3330,add,815800.8,0.00202,0.001974,0.002078,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3331,triad,816224.2,0.002022,0.001973,0.002085,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3332,copy,654133.5,0.001642,0.001641,0.001642,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3333,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3334,add,816224.2,0.002024,0.001973,0.002086,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3335,triad,816224.2,0.002021,0.001973,0.002087,134217728,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3336,copy,805976.9,0.001333,0.001332,0.001334,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3337,scale,805976.9,0.001333,0.001332,0.001335,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3338,add,817496.9,0.001971,0.00197,0.001972,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3339,triad,817922.0,0.001971,0.001969,0.001972,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3340,copy,805976.9,0.001393,0.001332,0.001442,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3341,scale,805976.9,0.001383,0.001332,0.001441,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3342,add,817922.0,0.002016,0.001969,0.002075,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3343,triad,817922.0,0.00202,0.001969,0.002083,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3344,copy,806596.9,0.001393,0.001331,0.001443,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3345,scale,805976.9,0.001383,0.001332,0.001442,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3346,add,817072.2,0.002021,0.001971,0.002083,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3347,triad,817922.0,0.002019,0.001969,0.002084,134217728,10,128,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3348,copy,804739.8,0.001334,0.001334,0.001334,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3349,scale,805357.9,0.001335,0.001333,0.001335,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3350,add,817072.2,0.001973,0.001971,0.001974,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3351,triad,817072.2,0.001972,0.001971,0.001972,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3352,copy,805357.9,0.001394,0.001333,0.001443,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3353,scale,804739.8,0.001385,0.001334,0.001443,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3354,add,817496.9,0.002017,0.00197,0.002076,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3355,triad,817072.2,0.002022,0.001971,0.002085,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3356,copy,805357.9,0.001394,0.001333,0.001444,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3357,scale,804739.8,0.001384,0.001334,0.001443,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3358,add,816648.0,0.002023,0.001972,0.002086,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3359,triad,817072.2,0.002021,0.001971,0.002083,134217728,10,256,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3360,copy,802891.2,0.001338,0.001337,0.001339,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3361,scale,802276.9,0.001339,0.001338,0.001339,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3362,add,815800.8,0.001976,0.001974,0.001977,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3363,triad,816224.2,0.001974,0.001973,0.001975,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3364,copy,802296.2,0.001393,0.001338,0.001435,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3365,scale,802891.2,0.001391,0.001337,0.001435,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3366,add,826518.1,0.002008,0.001949,0.002055,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3367,triad,825230.7,0.002014,0.001952,0.002064,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3368,copy,802891.2,0.001398,0.001337,0.001447,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3369,scale,802276.9,0.001388,0.001338,0.001448,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3370,add,816224.2,0.002025,0.001973,0.002088,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3371,triad,815800.8,0.002024,0.001974,0.002089,134217728,10,512,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3372,copy,794978.0,0.001352,0.001351,0.001354,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3373,scale,794978.0,0.001352,0.001351,0.001353,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3374,add,813690.6,0.001981,0.001979,0.001982,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3375,triad,813690.6,0.00198,0.001979,0.001981,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3376,copy,797396.2,0.001406,0.001347,0.001455,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3377,scale,793774.4,0.001399,0.001353,0.001458,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3378,add,814111.8,0.002027,0.001978,0.002086,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3379,triad,814533.4,0.002029,0.001977,0.002092,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3380,copy,794375.7,0.00141,0.001352,0.001457,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3381,scale,794375.7,0.001399,0.001352,0.001457,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3382,add,813690.6,0.00203,0.001979,0.002093,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3383,triad,813690.6,0.002029,0.001979,0.00209,134217728,10,1024,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3384,copy,654133.5,0.001641,0.001641,0.001641,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3385,scale,654133.5,0.001641,0.001641,0.001641,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3386,add,815800.8,0.001976,0.001974,0.001977,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3387,triad,815800.8,0.001976,0.001974,0.001977,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3388,copy,654133.5,0.001642,0.001641,0.001642,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3389,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3390,add,816224.2,0.00202,0.001973,0.002078,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3391,triad,815377.9,0.002023,0.001975,0.002086,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3392,copy,654133.5,0.001642,0.001641,0.001642,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3393,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3394,add,815377.9,0.002025,0.001975,0.002086,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3395,triad,816224.2,0.002021,0.001973,0.002084,134217728,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3396,copy,820482.0,0.001309,0.001309,0.001311,134217728,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3397,scale,821124.5,0.001309,0.001308,0.001311,134217728,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3398,add,831763.1,0.001937,0.001936,0.001939,134217728,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
